감기,열나는 것도 같고 아닌 것도 같고 목도 이상해.,3
감기,코도 그렇고 머리도 좀 애매하게 아파.,3
감기,기운 없고... 아무튼 좀 그렇다니까.,3
감기,뭔가 좀... 기침도 하고 그런 거 같아.,3
감기,"코가 막힌 거 같기도 하고, 잘 모르겠어.",3
감기,기침이 계속 나는 건 아닌데 그래도 좀 이상해.,3
감기,몸이 이상하고 목도 좀 그런 느낌이야.,3
감기,머리도 묵직하고 뭔가 깔끔하지가 않아.,3
감기,콧물이랑... 뭐라 말하기가 좀 애매해.,3
감기,열이 나는 것 같은 느낌인데 확실하진 않아.,3
감기,코랑 목이 다 좀... 설명이 어렵다.,3
감기,"몸이 전체적으로 안 좋아, 기침도 가끔 나오고.",3
감기,"뭔가 이상하고 목도 좀 칼칼해, 느낌이 그래.",3
감기,기침이 자꾸 나고 목이 칼칼한 걸 보니 감기 걸린 것 같아요.,4
감기,콧물이 흐르고 열도 나는 걸 보면 감기 기운이 있는 것 같아요.,4
감기,재채기가 멈추질 않고 머리도 띵한 걸 보면 감기 같네요.,4
감기,목이 따끔하고 코도 막혀서 감기인지 모르겠어요.,4
감기,열도 좀 나고 콧물도 있어서 혹시 감기 아닐까요?,4
감기,몸이 으슬으슬 떨리고 기침도 계속 나는 걸 보면 감기 걸린 듯해요.,4
감기,기운이 없고 코가 계속 막히는 걸 보니까 감기 증상인 것 같아요.,4
감기,인후통도 있고 머리까지 아픈 걸 보니 감기인가 싶네요.,4
감기,콧물과 재채기가 계속되는 걸 보니 감기 시작된 것 같아요.,4
감기,목이 쉬고 열도 살짝 나는 거 보니까 감기 같기도 해요.,4
감기,열도 있고 기침도 나니까 감기 걸린 걸 수도 있어요.,4
감기,몸이 좀 으슬으슬하고 기침도 자주 해서 감기인지 의심돼요.,4
감기,목이 아프고 코가 막혀서 감기 초반일 수도 있을 것 같아요.,4
감기,기침이랑 콧물이 동시에 나니까 감기 같은 느낌이에요.,4
감기,두통도 있고 기침까지 나니까 감기일 가능성도 있어요.,4
감기,기침도 하고 코도 막히는 거 보니까 감기 온 것 같아.,4
감기,콧물 줄줄 나오고 열도 있는 거 보면 감기인 듯.,4
감기,몸이 으슬으슬 떨리고 재채기도 하니까 감기 맞는 것 같아.,4
감기,목이 아프고 코도 막힌 걸 보면 감기 걸렸나 봐.,4
감기,열 나는 거 보니까 감기 걸린 것 같기도 하고.,4
감기,기운이 없고 머리도 띵한 걸 보니까 감기일지도 몰라.,4
감기,목도 칼칼하고 콧물도 있으니까 감기 기운이 있는 듯해.,4
감기,기침이랑 열이 같이 오니까 감기겠지 아마.,4
감기,코가 막히고 머리도 아프니까 감기 같아 보여.,4
감기,재채기가 자꾸 나고 코도 막힌 거 보면 감기일지도 몰라.,4
감기,기침도 심하고 열도 있어서 감기 온 거 같아.,4
감기,목이 간질간질하고 콧물도 흐르니까 감기 걸린 걸지도 몰라.,4
감기,콧물 계속 나고 목도 좀 이상해서 감기일 수도 있지.,4
감기,몸이 축 처지고 기침도 자주 나와서 감기 아닌가 싶어.,4
감기,목도 따갑고 코도 계속 답답해서 감기인가 봐.,4
감기,기침이 멈추질 않고 목까지 너무 아파서 정말 힘들어요.,5
감기,콧물이 계속 흐르고 머리까지 아파서 아무것도 못 하겠어요.,5
감기,열이 오르고 재채기도 계속 나와서 너무 괴롭네요.,5
감기,목이 너무 칼칼하고 코까지 막혀서 말하기도 힘들어요.,5
감기,기침할 때마다 목이 찢어질 것 같아서 너무 고통스러워요.,5
감기,계속 콧물이 나고 열도 있어서 너무 짜증 나요.,5
감기,몸이 떨리고 두통까지 있어서 하루 종일 힘들었어요.,5
감기,목소리가 안 나올 정도로 목이 아프고 기침이 심해서 걱정돼요.,5
감기,재채기를 계속 하다 보니 숨쉬기도 불편하고 너무 지쳐요.,5
감기,코도 막히고 열도 나서 정말 아무것도 하기 싫어요.,5
감기,기침하면서 목이 너무 따갑고 피곤해서 눈물 날 지경이에요.,5
감기,몸살 기운에 기침까지 더해져서 하루 종일 너무 괴로웠어요.,5
감기,"콧물이 멈추질 않아서 계속 휴지 들고 있어야 해요, 너무 불편해요.",5
감기,열도 나고 몸이 무거워서 오늘 하루 종일 누워 있었어요.,5
감기,두통이 심하고 기침도 끊이지 않아서 너무 걱정돼요.,5
감기,기침이 너무 심해서 말도 못 하겠고 진짜 짜증나.,5
감기,콧물이 멈추질 않아서 계속 훌쩍이니까 너무 짜증나.,5
감기,열나고 목까지 아프니까 너무 힘들어 진짜.,5
감기,몸이 으슬으슬 떨리고 머리도 아프니까 미칠 거 같아.,5
감기,기침도 멈추질 않고 콧물까지 나니까 진짜 지긋지긋해.,5
감기,코도 막히고 기운도 없어서 아무것도 못 하겠어.,5
감기,목이 너무 따갑고 열도 있어서 그냥 누워 있었어.,5
감기,기침할 때마다 너무 아파서 울 뻔했어.,5
감기,몸이 아프니까 괜히 서럽고 짜증 나.,5
감기,열이 나니까 자꾸 짜증만 나고 집중도 안 돼.,5
감기,콧물 줄줄 흐르고 머리까지 아프니까 너무 불편해.,5
감기,계속 재채기하고 코가 막혀서 머리까지 아파.,5
감기,기침하다가 목이 너무 아파서 소리도 못 내겠어.,5
감기,몸살도 있는 것 같고 콧물도 계속 나니까 진짜 짜증나.,5
감기,기운도 없고 코도 막혀서 그냥 다 귀찮아.,5
인플루엔자,출근길에 비를 흠뻑 맞고 나서부터 열이 오르고 근육통이 심해요.,1
인플루엔자,야외 행사에 얇게 입고 다녀온 다음 날부터 기침이 나고 두통이 있어요.,1
인플루엔자,장시간 비행기 타고 온 뒤로 목이 아프고 몸에 열감이 느껴져요.,1
인플루엔자,아이랑 놀이터에서 놀고 온 다음 날부터 콧물과 오한이 생겼어요.,1
인플루엔자,감기몸살인가 싶었는데 회식 자리에서 밤늦게까지 있어서 열과 인후통이 생겼어요.,1
인플루엔자,새벽에 찬 공기 맞고 산책 다녀온 뒤로 머리가 지끈거리고 기침이 계속돼요.,1
인플루엔자,며칠간 잠을 잘 못 자고 나서부터 열이 나고 기운이 없어요.,1
인플루엔자,운동 후 땀을 많이 흘린 채로 냉방된 곳에 오래 있어서 두통과 오한이 있어요.,1
인플루엔자,사무실에서 에어컨 바람을 직접 맞은 뒤로 목이 칼칼하고 기침이 심해졌어요.,1
인플루엔자,장시간 회의 끝나고 나서 몸살 기운이 느껴지고 콧물이 흐르기 시작했어요.,1
인플루엔자,주말 내내 외출하면서 무리했더니 열이 나고 온몸이 아파요.,1
인플루엔자,비 오는 날 젖은 옷 그대로 있다가 오한과 목 통증이 생겼어요.,1
인플루엔자,밤새 야근하고 집에 돌아왔더니 열도 있고 머리가 아파요.,1
인플루엔자,기차에서 에어컨 바람을 계속 쐬고 있었더니 코가 막히고 기침이 나요.,1
인플루엔자,무리하게 여행 다녀온 후부터 피로감과 열감이 동시에 느껴졌어요.,1
인플루엔자,어제 비 맞고 돌아와서 몸이 으슬으슬하고 기침이 나.,1
인플루엔자,잠을 거의 못 자고 출근했더니 열도 나고 머리가 띵해.,1
인플루엔자,에어컨 바람 계속 맞았더니 목이 칼칼하고 몸살 기운이 있어.,1
인플루엔자,운동 끝나고 샤워 안 하고 자서 그런지 열 나고 근육통이 심해.,1
인플루엔자,친구들이랑 밤늦게까지 놀다 왔더니 코 막히고 머리가 아파.,1
인플루엔자,"추운 데 오래 있어서 그런가, 기침도 나고 몸이 떨려.",1
인플루엔자,일 끝나고 피곤한 상태에서 비 맞아서 그런지 열도 나고 콧물도 나.,1
인플루엔자,외출 후 땀 식히지도 않고 그대로 있어서 그런지 목이 아프고 오한이 들어.,1
인플루엔자,몸이 축 나 있었는데 어제 야근해서인지 오늘 열나고 머리도 지끈거려.,1
인플루엔자,비 오는 날에 얇게 입고 다녀서 그런지 인후통이랑 기침이 생겼어.,1
인플루엔자,밖에서 오래 기다리고 들어왔더니 코도 막히고 열도 나.,1
인플루엔자,피곤한 상태로 사람 많은 곳 다녀왔더니 열 오르고 기침 나.,1
인플루엔자,"며칠 무리해서 그런가, 콧물도 나고 머리도 아파.",1
인플루엔자,밤에 창문 열고 자서 그런지 아침에 일어나니 열도 나고 몸이 쑤셔.,1
인플루엔자,추운데 계속 밖에 있었더니 기침도 나고 코가 막혀.,1
인플루엔자,열이 나고 기침이 멈추질 않아요.,2
인플루엔자,콧물이 흐르고 몸이 떨려요.,2
인플루엔자,두통이 심하고 오한이 있어요.,2
인플루엔자,목이 아프고 열도 나요.,2
인플루엔자,기침이 계속 나고 근육통이 있어요.,2
인플루엔자,콧물이 멈추지 않고 열감이 느껴져요.,2
인플루엔자,기운이 없고 재채기가 계속 나와요.,2
인플루엔자,몸이 아프고 코도 막혔어요.,2
인플루엔자,열이 나고 두통도 있어요.,2
인플루엔자,기침이 심하고 목이 따가워요.,2
인플루엔자,몸살 기운과 콧물이 동시에 나타나요.,2
인플루엔자,코가 막히고 재채기가 나요.,2
인플루엔자,목이 붓고 기침이 계속돼요.,2
인플루엔자,두통과 인후통이 함께 있어요.,2
인플루엔자,기침도 나고 열도 심하게 올라요.,2
인플루엔자,열도 나고 몸이 으슬으슬해.,2
인플루엔자,기침이랑 콧물이 계속 나와.,2
인플루엔자,머리 아프고 기운이 없어.,2
인플루엔자,목이 따갑고 코도 막혔어.,2
인플루엔자,기침 계속 나고 열도 있는 것 같아.,2
인플루엔자,콧물 흐르고 재채기가 멈추질 않아.,2
인플루엔자,열나고 몸이 너무 아파.,2
인플루엔자,기운 없고 두통도 심해.,2
인플루엔자,코도 막히고 목도 아파.,2
인플루엔자,기침도 나고 콧물도 나와.,2
인플루엔자,몸이 떨리고 열도 나.,2
인플루엔자,재채기 계속 나오고 목도 칼칼해.,2
인플루엔자,두통 심하고 기침도 계속돼.,2
인플루엔자,콧물 줄줄 흐르고 몸살 기운 있어.,2
인플루엔자,열이 심하고 기침이 멈추질 않아.,2
인플루엔자,열이 좀 있는 것 같고 몸이 계속 좀 이상해요.,3
인플루엔자,기침도 나고 뭔가 좀 안 좋은데 정확히는 모르겠어요.,3
인플루엔자,콧물이 자꾸 나는데 머리도 약간 묵직해요.,3
인플루엔자,몸이 으슬으슬한데 기운도 없고... 이상해요.,3
인플루엔자,목이 약간 따끔하고 열감도 좀 있는 느낌이에요.,3
인플루엔자,기운이 빠지고 코도 답답해서 뭔가 안 좋네요.,3
인플루엔자,머리가 아프다기보단 무겁고 기침도 가끔 나요.,3
인플루엔자,열이 있는 것 같기도 하고 목도 살짝 불편해요.,3
인플루엔자,몸이 좀 찌뿌듯하고 콧물도 계속 나오는 것 같아요.,3
인플루엔자,기침이 나고 머리도 아픈 것 같은데 확실하진 않아요.,3
인플루엔자,두통인지 뭔지 모르겠는데 열감도 조금 있어요.,3
인플루엔자,콧물이랑 재채기가 좀 있는데 그냥 컨디션이 안 좋아요.,3
인플루엔자,목이 칼칼한데 열도 좀 있는 것 같아요.,3
인플루엔자,기운이 없고 뭔가 계속 몸이 안 좋은 느낌이에요.,3
인플루엔자,기침이랑 두통이 있긴 한데 애매해요.,3
인플루엔자,기침도 좀 나고 열도 약간 있는 것 같아.,3
인플루엔자,콧물이 계속 나고 머리도 묵직한 느낌이야.,3
인플루엔자,몸이 좀 으슬으슬하고 기운도 별로 없어.,3
인플루엔자,"목이 아프다기보단 좀 칼칼해, 그리고 열도 있는 듯해.",3
인플루엔자,"두통이 약간 있고 기침도 나와, 근데 확실치는 않아.",3
인플루엔자,기운이 빠지고 열도 나려고 하는 거 같아.,3
인플루엔자,콧물도 나고 좀 이상한데 딱 뭐라고 말하긴 어려워.,3
인플루엔자,기침이 계속 나지는 않는데 좀 그런 느낌이야.,3
인플루엔자,열도 좀 있고 머리도 살짝 지끈거려.,3
인플루엔자,"몸 상태가 애매하게 안 좋아, 콧물도 흐르고.",3
인플루엔자,기침도 나오고 뭔가 어지러운 느낌도 있어.,3
인플루엔자,머리 아픈 거 같기도 하고 열도 조금 있는 듯해.,3
인플루엔자,목이 뻐근하고 기침도 가끔 나와.,3
인플루엔자,콧물 흐르고 몸도 무거운 느낌이야.,3
인플루엔자,기운이 없고 뭔가 계속 좀 불편해.,3
인플루엔자,기침도 심하고 열이 나는 걸 보니 독감 걸린 것 같아요.,4
인플루엔자,머리가 띵하고 코가 막혀서 인플루엔자일지도 몰라요.,4
인플루엔자,콧물이 계속 흐르고 목도 아파서 감기보다는 독감 같아요.,4
인플루엔자,열이 높고 두통도 있어서 병원 가봐야 할 것 같아요.,4
인플루엔자,몸이 으슬으슬 떨리고 기침도 심한 걸 보니 독감인가 싶어요.,4
인플루엔자,코도 막히고 열이 나는 걸 보니까 감기보단 심한 것 같아요.,4
인플루엔자,기운이 없고 두통까지 있는 걸 보니 인플루엔자 의심돼요.,4
인플루엔자,기침이 멈추지 않고 열이 심하게 올라서 독감일 수도 있어요.,4
인플루엔자,목이 아프고 콧물도 심하게 나서 걱정이에요.,4
인플루엔자,열도 나고 몸이 너무 아파서 독감 아닌가 싶어요.,4
인플루엔자,몸살 기운이 있고 재채기도 계속 나서 이상해요.,4
인플루엔자,기침도 심하고 머리도 아파서 쉬어야 할 것 같아요.,4
인플루엔자,열이 계속 오르고 콧물도 멈추지 않아 독감일 것 같아요.,4
인플루엔자,목이 칼칼하고 기운이 없어서 그냥 감기는 아닌 것 같아요.,4
인플루엔자,코가 막히고 열도 있어서 병원에 가는 게 좋겠어요.,4
인플루엔자,"기침 계속 나고 몸도 으슬으슬해, 독감 걸린 것 같아.",4
인플루엔자,열 오르고 머리도 아픈 걸 보니까 인플루엔자인가 봐.,4
인플루엔자,"콧물 줄줄 흐르고 목도 너무 아파, 감기보다 심한 느낌이야.",4
인플루엔자,기운 없고 열도 있으니까 독감일지도 몰라.,4
인플루엔자,"몸이 너무 쑤시고 코도 막혀, 이건 감기보다 센 거 같아.",4
인플루엔자,기침이랑 열이 같이 오니까 독감 확률 높겠지?,4
인플루엔자,목이 아프고 재채기도 멈추질 않아서 감기 아닐 수도 있어.,4
인플루엔자,열나는 거랑 콧물 나오는 거 보면 독감일 수도 있겠다.,4
인플루엔자,몸살 기운이랑 머리 아픈 거 보니까 독감 맞는 듯.,4
인플루엔자,기침도 심하고 코도 답답해서 병원 가야겠어.,4
인플루엔자,몸이 너무 안 좋고 열도 계속 나서 걱정돼.,4
인플루엔자,콧물도 멈추질 않고 목도 아픈 거 보니까 독감인가 싶어.,4
인플루엔자,기운 없고 두통까지 있으니까 그냥 넘기면 안 될 것 같아.,4
인플루엔자,열이랑 기침 같이 오니까 심상치 않아.,4
인플루엔자,계속 아프고 콧물 나오는 거 보니까 병원 가봐야 할 듯.,4
인플루엔자,기침이 너무 심하고 열까지 나니까 정말 너무 괴로워요.,5
인플루엔자,콧물이 멈추질 않고 온몸이 아파서 하루 종일 우울했어요.,5
인플루엔자,몸살 기운에 머리까지 아프니까 너무 힘들어서 일도 못 하겠어요.,5
인플루엔자,기운도 없고 기침이 심해서 너무 짜증나요.,5
인플루엔자,열이 올라서 그런지 아무것도 하기 싫고 너무 피곤해요.,5
인플루엔자,머리도 아프고 목도 아파서 말하는 것도 괴로워요.,5
인플루엔자,콧물에 기침까지 계속 나니까 정말 지치네요.,5
인플루엔자,몸이 떨리고 두통이 심해서 너무 무섭고 걱정돼요.,5
인플루엔자,기침하면서 목이 너무 따갑고 피곤해서 견디기 힘들어요.,5
인플루엔자,열도 나고 기운도 없어서 하루 종일 누워만 있었어요.,5
인플루엔자,콧물이 계속 나고 숨 쉬기 불편해서 너무 짜증 났어요.,5
인플루엔자,기침할 때마다 목이 찢어질 것 같아서 너무 아파요.,5
인플루엔자,몸이 으슬으슬 떨리고 열이 올라서 정말 견딜 수가 없어요.,5
인플루엔자,기운이 없고 계속 아프니까 마음도 같이 힘들어요.,5
인플루엔자,두통도 있고 기침도 계속 나서 너무 괴로워요.,5
인플루엔자,열 계속 나고 몸살까지 와서 진짜 죽을 맛이야.,5
인플루엔자,콧물 줄줄 흐르고 목도 너무 아파서 미치겠어.,5
인플루엔자,"기침이랑 열 때문에 잠도 제대로 못 잤어, 너무 피곤해.",5
인플루엔자,머리 깨질 것처럼 아프고 기운도 하나도 없어.,5
인플루엔자,기침하면서 목까지 아프니까 너무 짜증나.,5
인플루엔자,몸살에 열까지 겹치니까 진짜 일상생활 불가능해.,5
인플루엔자,기운이 하나도 없고 두통도 심해서 아무것도 못 하겠어.,5
인플루엔자,계속 기침하고 콧물 나니까 너무 짜증나고 불편해.,5
인플루엔자,열도 심하고 몸도 너무 아파서 꼼짝 못 하겠어.,5
인플루엔자,"콧물도 줄줄, 목도 너무 따가워서 말도 하기 싫어.",5
인플루엔자,기침이 너무 심해서 말할 때마다 고통이야.,5
인플루엔자,열이 하루 종일 안 떨어져서 너무 지쳤어.,5
인플루엔자,몸이 떨리고 머리까지 지끈거려서 너무 괴로워.,5
인플루엔자,기운도 없고 계속 아프니까 그냥 다 귀찮아.,5
인플루엔자,목이 아프고 콧물도 계속 나와서 너무 불편하고 짜증나.,5
코로나19,사람 많은 회식 자리에 다녀온 다음 날부터 열이 나고 인후통이 생겼어요.,1
코로나19,장시간 비행기 타고 온 후 기침이 나고 몸살 기운이 있어요.,1
코로나19,야외 공연장에서 오래 있다 온 뒤로 목이 칼칼하고 열이 올라요.,1
코로나19,지하철로 출퇴근하면서 마스크를 벗은 날 이후로 기침과 오한이 생겼어요.,1
코로나19,주말에 모임 다녀온 후부터 몸이 으슬으슬 떨리고 기침이 나요.,1
코로나19,출장 다녀온 다음 날 두통이 심하고 목이 따갑기 시작했어요.,1
코로나19,헬스장에서 운동 후 마스크 벗고 이야기한 이후 열이 나고 기침이 나요.,1
코로나19,영화관에서 마스크 벗고 간식 먹은 이후 인후통과 콧물 증상이 있어요.,1
코로나19,가족 모임 다녀온 후 열도 나고 몸이 너무 피곤했어요.,1
코로나19,버스 안에서 옆 사람이 기침하는 걸 들은 이후 몸이 으슬으슬 떨려요.,1
코로나19,학교 발표 준비로 며칠 잠을 못 자고 나서부터 열이 나고 기침이 나요.,1
코로나19,콘서트 다녀온 이후 목이 아프고 콧물이 계속 흐릅니다.,1
코로나19,카페에서 오랜 시간 친구들과 대화한 이후 열과 두통이 생겼어요.,1
코로나19,지하철에서 마스크를 잠깐 내렸던 다음 날부터 기침과 오한이 있었어요.,1
코로나19,병원 진료 대기실에서 오래 앉아 있었는데 그날 밤부터 목이 칼칼하고 열이 났어요.,1
코로나19,어제 마스크 안 쓰고 카페 갔다가 오늘 목 아프고 열 나.,1
코로나19,사람 많은 데서 오래 있었더니 오늘 머리도 아프고 기침도 나.,1
코로나19,친구랑 붙어서 얘기 많이 했더니 그날 저녁부터 목이 칼칼하고 열이 났어.,1
코로나19,마트 갔다 오고 나서 코 막히고 기침 나기 시작했어.,1
코로나19,요즘 잠도 못 잤는데 모임 다녀오고 나서 몸이 으슬으슬하고 열이 나.,1
코로나19,대중교통 계속 탔더니 다음 날부터 콧물 흐르고 두통이 생겼어.,1
코로나19,클럽 갔다 온 날 이후로 인후통이랑 기침 계속돼.,1
코로나19,식당에서 마스크 안 쓰고 오래 있다가 열이 나고 머리도 아파.,1
코로나19,야외 활동 많았던 날 이후로 몸이 피곤하고 목이 간질거려.,1
코로나19,도서관에서 마스크 벗은 채로 공부했더니 기침이랑 열 증상이 있어.,1
코로나19,콘서트 갔다 온 다음 날 열이랑 두통이 동시에 왔어.,1
코로나19,학원에서 마스크 제대로 안 썼는데 목이 아프고 콧물도 나.,1
코로나19,교회 예배 참석 후부터 몸이 떨리고 기침이 멈추질 않아.,1
코로나19,열심히 일한 다음 날부터 열이 나고 인후통이 심해.,1
코로나19,사람 많은 행사 끝나고 다음 날부터 목도 아프고 몸도 으슬으슬해.,1
코로나19,열이 나고 기침이 계속돼요.,2
코로나19,목이 따갑고 두통이 심해요.,2
코로나19,기침이 멈추지 않고 몸이 으슬으슬 떨려요.,2
코로나19,인후통과 열감이 함께 있어요.,2
코로나19,기운이 없고 콧물이 계속 나요.,2
코로나19,콧물이 흐르고 기침도 계속 나와요.,2
코로나19,두통이 심하고 열이 올라요.,2
코로나19,기침이 심하고 후각이 둔해졌어요.,2
코로나19,재채기와 두통이 같이 나타나요.,2
코로나19,목이 붓고 열도 계속 나요.,2
코로나19,열이 나고 기운이 하나도 없어요.,2
코로나19,기침하면서 숨쉬기 불편해요.,2
코로나19,근육통이 있고 머리가 아파요.,2
코로나19,인후통이 심하고 콧물이 멈추질 않아요.,2
코로나19,열과 두통이 동시에 있어요.,2
코로나19,열 오르고 목도 너무 아파.,2
코로나19,기침도 계속 나고 콧물도 나와.,2
코로나19,머리 아프고 기운도 없어.,2
코로나19,콧물 흐르고 열도 나는 거 같아.,2
코로나19,목이 따갑고 기침도 심해.,2
코로나19,기운 없고 몸도 으슬으슬 떨려.,2
코로나19,열이 나고 코도 막혔어.,2
코로나19,기침하면서 숨쉬기가 힘들어.,2
코로나19,두통 심하고 열도 계속 나.,2
코로나19,콧물이 멈추지 않고 머리도 아파.,2
코로나19,목이 너무 아프고 열도 나.,2
코로나19,몸살 기운 있고 기침도 나와.,2
코로나19,열도 있고 재채기도 계속돼.,2
코로나19,기침 나고 코도 답답해.,2
코로나19,기운이 없고 두통이 심해.,2
코로나19,몸이 좀 이상하고 열도 약간 있는 것 같아요.,3
코로나19,기침이 나긴 하는데 목도 좀 그런 느낌이에요.,3
코로나19,콧물이 나고 뭔가 컨디션이 계속 안 좋아요.,3
코로나19,머리도 묵직하고 코도 막힌 것 같아요.,3
코로나19,열도 살짝 오르는 것 같고 기운이 없네요.,3
코로나19,인후통인지 뭔지 모르겠는데 목이 좀 그래요.,3
코로나19,기침이 자꾸 나고 숨쉬는 것도 약간 불편한 느낌이에요.,3
코로나19,코가 막힌 느낌이 드는데 두통도 살짝 있어요.,3
코로나19,몸살 같은 느낌인데 기침도 나는 것 같아요.,3
코로나19,목이 아프다기보단 뭔가 답답하고 머리도 지끈거려요.,3
코로나19,열이 좀 나긴 하는데 콧물도 계속 나와요.,3
코로나19,기운이 떨어지고 두통도 오는 듯해요.,3
코로나19,기침이랑 콧물이 조금씩 나긴 해요.,3
코로나19,목이 간질간질하고 약간 열감도 느껴져요.,3
코로나19,컨디션이 별로인데 목이랑 머리가 좀 그래요.,3
코로나19,콧물도 나고 몸도 이상한데 뭔지 잘 모르겠어.,3
코로나19,기침 나오고 머리도 좀 아픈 것 같아.,3
코로나19,열도 조금 나는 것 같고 목도 아파.,3
코로나19,코도 막히고 몸이 좀 으슬으슬해.,3
